,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,home_wins,away_wins,favorite_margin,primetime,team_favorite_id,favorite_cover,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,who_covered,day_week,primetime,winning_score,losing_score,win_margin,home_margin,away_margin,favorite_margin,home_favored_by,home_difference,home_cover,home_favorite_cover,home_dog_cover
4161,9/6/98,1998,1,FALSE,LAC,16,14,BUF,,,2,FALSE,LAC,TRUE,-1.5,41,Qualcomm Stadium,FALSE,73,9,83,,LAC,Sunday,FALSE,16,14,2,2,-2,2,1.5,0.5,TRUE,TRUE,HOME FAV
4162,9/6/98,1998,1,FALSE,SF,36,30,NYJ,,,6,FALSE,SF,FALSE,-7.5,44,Candlestick Park,FALSE,70,14,70,,NYJ,Sunday,FALSE,36,30,6,6,-6,6,7.5,-1.5,FALSE,FALSE,HOME FAV
4163,9/6/98,1998,1,FALSE,LAR,17,24,NO,,,-7,FALSE,LAR,FALSE,-4,36.5,Edward Jones Dome,FALSE,72,0,,DOME,NO,Sunday,FALSE,24,17,7,-7,7,-7,4,-11,FALSE,FALSE,HOME FAV
4164,9/7/98,1998,1,FALSE,DEN,27,21,NE,,,6,TRUE,DEN,FALSE,-7,45.5,Mile High Stadium,FALSE,70,9,46,,NE,Monday,TRUE,27,21,6,6,-6,6,7,-1,FALSE,FALSE,HOME FAV
4165,9/13/98,1998,2,FALSE,ATL,17,12,PHI,1,0,5,FALSE,ATL,FALSE,-8.5,38.5,Georgia Dome,FALSE,72,0,,DOME,PHI,Sunday,FALSE,17,12,5,5,-5,5,8.5,-3.5,FALSE,FALSE,HOME FAV
4166,9/13/98,1998,2,FALSE,DEN,42,23,DAL,1,1,19,FALSE,DEN,TRUE,-7.5,44,Mile High Stadium,FALSE,64,14,65,,DEN,Sunday,FALSE,42,23,19,19,-19,19,7.5,11.5,TRUE,TRUE,HOME FAV
4167,9/13/98,1998,2,FALSE,DET,28,34,CIN,0,0,-6,FALSE,DET,FALSE,-7,44.5,Pontiac Silverdome,FALSE,72,0,,DOME,CIN,Sunday,FALSE,34,28,6,-6,6,-6,7,-13,FALSE,FALSE,HOME FAV
4168,9/13/98,1998,2,FALSE,GB,23,15,TB,1,0,8,FALSE,GB,TRUE,-7.5,39,Lambeau Field,FALSE,70,5,79,,GB,Sunday,FALSE,23,15,8,8,-8,8,7.5,0.5,TRUE,TRUE,HOME FAV
4169,9/13/98,1998,2,FALSE,JAX,21,16,KC,1,1,5,FALSE,JAX,TRUE,-3.5,42.5,EverBank Field,FALSE,79,6,73,,JAX,Sunday,FALSE,21,16,5,5,-5,5,3.5,1.5,TRUE,TRUE,HOME FAV
4170,9/13/98,1998,2,FALSE,MIA,13,7,BUF,1,0,6,FALSE,MIA,FALSE,-7.5,38,Sun Life Stadium,FALSE,82,12,62,,BUF,Sunday,FALSE,13,7,6,6,-6,6,7.5,-1.5,FALSE,FALSE,HOME FAV
4171,9/13/98,1998,2,FALSE,NE,29,6,IND,0,0,23,TRUE,NE,TRUE,-10.5,39.5,Foxboro Stadium,FALSE,66,10,76,,NE,Sunday,TRUE,29,6,23,23,-23,23,10.5,12.5,TRUE,TRUE,HOME FAV
4172,9/13/98,1998,2,FALSE,NO,19,14,CAR,1,0,-5,FALSE,CAR,FALSE,-4,35,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,FALSE,19,14,5,5,-5,-5,-4,9,TRUE,AWAY FAV,TRUE
4173,9/13/98,1998,2,FALSE,NYJ,10,24,BAL,0,0,-14,FALSE,NYJ,FALSE,-5.5,44.5,Giants Stadium,FALSE,75,9,60,,BAL,Sunday,FALSE,24,10,14,-14,14,-14,5.5,-19.5,FALSE,FALSE,HOME FAV
4174,9/13/98,1998,2,FALSE,LVR,20,17,NYG,0,1,3,FALSE,LVR,TRUE,-2,40.5,Oakland Coliseum,FALSE,72,11,59,,LVR,Sunday,FALSE,20,17,3,3,-3,3,2,1,TRUE,TRUE,HOME FAV
4175,9/13/98,1998,2,FALSE,PIT,17,12,CHI,1,0,5,FALSE,PIT,FALSE,-11.5,42,Three Rivers Stadium,FALSE,73,4,59,,CHI,Sunday,FALSE,17,12,5,5,-5,5,11.5,-6.5,FALSE,FALSE,HOME FAV
4176,9/13/98,1998,2,FALSE,SEA,33,14,ARI,1,0,19,FALSE,SEA,TRUE,-8,44.5,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Sunday,FALSE,33,14,19,19,-19,19,8,11,TRUE,TRUE,HOME FAV
4177,9/13/98,1998,2,FALSE,LAR,31,38,MIN,0,1,7,FALSE,MIN,FALSE,-7.5,43,Edward Jones Dome,FALSE,72,0,,DOME,LAR,Sunday,FALSE,38,31,7,-7,7,7,-7.5,0.5,TRUE,AWAY FAV,TRUE
4178,9/13/98,1998,2,FALSE,TEN,7,13,LAC,1,1,-6,FALSE,TEN,FALSE,-7.5,40,Vanderbilt Stadium,FALSE,76,4,47,,LAC,Sunday,FALSE,13,7,6,-6,6,-6,7.5,-13.5,FALSE,FALSE,HOME FAV
4179,9/14/98,1998,2,FALSE,WAS,10,45,SF,0,1,35,TRUE,SF,TRUE,-4.5,43.5,FedEx Field,FALSE,78,10,69,,SF,Monday,TRUE,45,10,35,-35,35,35,-4.5,-30.5,FALSE,AWAY FAV,FALSE
4180,9/20/98,1998,3,FALSE,ARI,17,3,PHI,,,14,TRUE,ARI,TRUE,-4.5,39,University of Phoenix Stadium,FALSE,90,7,27,,ARI,Sunday,TRUE,17,3,14,14,-14,14,4.5,9.5,TRUE,TRUE,HOME FAV
4181,9/20/98,1998,3,FALSE,BUF,33,34,LAR,,,-1,FALSE,BUF,FALSE,-4.5,38.5,Ralph Wilson Stadium,FALSE,72,10,82,,LAR,Sunday,FALSE,34,33,1,-1,1,-1,4.5,-5.5,FALSE,FALSE,HOME FAV
4182,9/20/98,1998,3,FALSE,CIN,6,13,GB,,,7,FALSE,GB,PUSH,-7,44.5,Cinergy Field,FALSE,74,7,82,,PUSH,Sunday,FALSE,13,6,7,-7,7,7,-7,0,PUSH,AWAY FAV,PUSH
4183,9/20/98,1998,3,FALSE,JAX,24,10,BAL,,,14,FALSE,JAX,TRUE,-7,42,EverBank Field,FALSE,81,9,90,,JAX,Sunday,FALSE,24,10,14,14,-14,14,7,7,TRUE,TRUE,HOME FAV
4184,9/20/98,1998,3,FALSE,KC,23,7,LAC,,,16,FALSE,KC,TRUE,-10,37,Arrowhead Stadium,FALSE,71,10,86,,KC,Sunday,FALSE,23,7,16,16,-16,16,10,6,TRUE,TRUE,HOME FAV
4185,9/20/98,1998,3,FALSE,MIA,21,0,PIT,,,21,FALSE,MIA,TRUE,-2.5,37.5,Sun Life Stadium,FALSE,84,8,80,,MIA,Sunday,FALSE,21,0,21,21,-21,21,2.5,18.5,TRUE,TRUE,HOME FAV
4186,9/20/98,1998,3,FALSE,MIN,29,6,DET,,,23,FALSE,MIN,TRUE,-6.5,44,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME,MIN,Sunday,FALSE,29,6,23,23,-23,23,6.5,16.5,TRUE,TRUE,HOME FAV
4187,9/20/98,1998,3,FALSE,NE,27,16,TEN,,,11,FALSE,NE,TRUE,-6.5,40,Foxboro Stadium,FALSE,68,10,87,,NE,Sunday,FALSE,27,16,11,11,-11,11,6.5,4.5,TRUE,TRUE,HOME FAV
4188,9/20/98,1998,3,FALSE,NYJ,44,6,IND,,,38,FALSE,NYJ,TRUE,-9,40.5,Giants Stadium,FALSE,73,8,76,,NYJ,Sunday,FALSE,44,6,38,38,-38,38,9,29,TRUE,TRUE,HOME FAV
4189,9/20/98,1998,3,FALSE,LVR,17,34,DEN,,,17,FALSE,DEN,TRUE,-7,45,Oakland Coliseum,FALSE,64,10,68,,DEN,Sunday,FALSE,34,17,17,-17,17,17,-7,-10,FALSE,AWAY FAV,FALSE
4190,9/20/98,1998,3,FALSE,SEA,24,14,WAS,,,10,FALSE,SEA,TRUE,-8.5,43,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Sunday,FALSE,24,14,10,10,-10,10,8.5,1.5,TRUE,TRUE,HOME FAV
4191,9/20/98,1998,3,FALSE,TB,27,15,CHI,,,12,FALSE,TB,TRUE,-7.5,37,Raymond James Stadium,FALSE,78,7,94,,TB,Sunday,FALSE,27,15,12,12,-12,12,7.5,4.5,TRUE,TRUE,HOME FAV
4192,9/21/98,1998,3,FALSE,NYG,7,31,DAL,,,-24,TRUE,NYG,FALSE,-4,37,Giants Stadium,FALSE,75,10,76,,DAL,Monday,TRUE,31,7,24,-24,24,-24,4,-28,FALSE,FALSE,HOME FAV
4193,9/27/98,1998,4,FALSE,BAL,31,24,CIN,,,7,TRUE,BAL,TRUE,-4.5,40.5,M&T Bank Stadium,FALSE,79,11,60,,BAL,Sunday,TRUE,31,24,7,7,-7,7,4.5,2.5,TRUE,TRUE,HOME FAV
4194,9/27/98,1998,4,FALSE,CAR,30,37,GB,,,7,FALSE,GB,PUSH,-7,37.5,Bank of America Stadium,FALSE,73,5,75,,PUSH,Sunday,FALSE,37,30,7,-7,7,7,-7,0,PUSH,AWAY FAV,PUSH
4195,9/27/98,1998,4,FALSE,CHI,28,31,MIN,,,3,FALSE,MIN,FALSE,-6.5,40,Soldier Field,FALSE,78,12,63,,CHI,Sunday,FALSE,31,28,3,-3,3,3,-6.5,3.5,TRUE,AWAY FAV,TRUE
4196,9/27/98,1998,4,FALSE,DAL,12,13,LVR,,,-1,FALSE,DAL,FALSE,-5,41.5,Texas Stadium,FALSE,84,9,72,,LVR,Sunday,FALSE,13,12,1,-1,1,-1,5,-6,FALSE,FALSE,HOME FAV
4197,9/27/98,1998,4,FALSE,IND,13,19,NO,,,6,FALSE,PICK,TRUE,0,35.5,RCA Dome,FALSE,72,0,,DOME,PICK,Sunday,FALSE,19,13,6,-6,6,6,0,-6,FALSE,AWAY FAV,HOME FAV
4198,9/27/98,1998,4,FALSE,PHI,21,24,KC,,,3,FALSE,KC,FALSE,-8,36,Veterans Stadium,FALSE,78,11,70,,PHI,Sunday,FALSE,24,21,3,-3,3,3,-8,5,TRUE,AWAY FAV,TRUE
4199,9/27/98,1998,4,FALSE,PIT,13,10,SEA,,,3,FALSE,PIT,PUSH,-3,39.5,Three Rivers Stadium,FALSE,76,11,65,,PUSH,Sunday,FALSE,13,10,3,3,-3,3,3,0,PUSH,PUSH,HOME FAV
4200,9/27/98,1998,4,FALSE,LAC,16,34,NYG,,,18,FALSE,NYG,TRUE,-1,35,Qualcomm Stadium,FALSE,66,7,69,,NYG,Sunday,FALSE,34,16,18,-18,18,18,-1,-17,FALSE,AWAY FAV,FALSE
4201,9/27/98,1998,4,FALSE,SF,31,20,ATL,,,11,FALSE,SF,PUSH,-11,45,Candlestick Park,FALSE,59,4,82,,PUSH,Sunday,FALSE,31,20,11,11,-11,11,11,0,PUSH,PUSH,HOME FAV
4202,9/27/98,1998,4,FALSE,LAR,17,20,ARI,,,-3,FALSE,LAR,FALSE,-3,41,Edward Jones Dome,FALSE,72,0,,DOME,ARI,Sunday,FALSE,20,17,3,-3,3,-3,3,-6,FALSE,FALSE,HOME FAV
4203,9/27/98,1998,4,FALSE,TEN,22,27,JAX,,,5,FALSE,JAX,TRUE,-3,41,Vanderbilt Stadium,FALSE,81,6,66,,JAX,Sunday,FALSE,27,22,5,-5,5,5,-3,-2,FALSE,AWAY FAV,FALSE
4204,9/27/98,1998,4,FALSE,WAS,16,38,DEN,,,22,FALSE,DEN,TRUE,-6.5,44,FedEx Field,FALSE,80,12,60,,DEN,Sunday,FALSE,38,16,22,-22,22,22,-6.5,-15.5,FALSE,AWAY FAV,FALSE
4205,9/28/98,1998,4,FALSE,DET,27,6,TB,,,-21,TRUE,TB,FALSE,-1.5,39.5,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Monday,TRUE,27,6,21,21,-21,-21,-1.5,22.5,TRUE,AWAY FAV,TRUE
4206,10/4/98,1998,5,FALSE,ARI,20,23,LVR,,,-3,FALSE,ARI,FALSE,-2.5,41.5,University of Phoenix Stadium,FALSE,80,10,31,,LVR,Sunday,FALSE,23,20,3,-3,3,-3,2.5,-5.5,FALSE,FALSE,HOME FAV
4207,10/4/98,1998,5,FALSE,ATL,51,23,CAR,,,28,FALSE,ATL,TRUE,-3,39,Georgia Dome,FALSE,72,0,,DOME,ATL,Sunday,FALSE,51,23,28,28,-28,28,3,25,TRUE,TRUE,HOME FAV
4208,10/4/98,1998,5,FALSE,BUF,26,21,SF,,,-5,FALSE,SF,FALSE,-10,45,Ralph Wilson Stadium,FALSE,50,9,68,,BUF,Sunday,FALSE,26,21,5,5,-5,-5,-10,15,TRUE,AWAY FAV,TRUE
4209,10/4/98,1998,5,FALSE,CHI,31,27,DET,,,4,FALSE,CHI,TRUE,-2,38,Soldier Field,FALSE,58,17,74,,CHI,Sunday,FALSE,31,27,4,4,-4,4,2,2,TRUE,TRUE,HOME FAV
4210,10/4/98,1998,5,FALSE,DEN,41,16,PHI,,,25,FALSE,DEN,TRUE,-15.5,42.5,Mile High Stadium,FALSE,47,14,85,,DEN,Sunday,FALSE,41,16,25,25,-25,25,15.5,9.5,TRUE,TRUE,HOME FAV
4211,10/4/98,1998,5,FALSE,IND,17,12,LAC,,,5,FALSE,IND,TRUE,-1,36.5,RCA Dome,FALSE,72,0,,DOME,IND,Sunday,FALSE,17,12,5,5,-5,5,1,4,TRUE,TRUE,HOME FAV
4212,10/4/98,1998,5,FALSE,KC,17,6,SEA,,,11,TRUE,KC,TRUE,-4,36.5,Arrowhead Stadium,FALSE,57,19,93,,KC,Sunday,TRUE,17,6,11,11,-11,11,4,7,TRUE,TRUE,HOME FAV
4213,10/4/98,1998,5,FALSE,NO,27,30,NE,,,3,FALSE,NE,FALSE,-7,36,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,FALSE,30,27,3,-3,3,3,-7,4,TRUE,AWAY FAV,TRUE
4214,10/4/98,1998,5,FALSE,NYJ,20,9,MIA,,,11,FALSE,NYJ,TRUE,-2.5,40,Giants Stadium,FALSE,55,8,70,,NYJ,Sunday,FALSE,20,9,11,11,-11,11,2.5,8.5,TRUE,TRUE,HOME FAV
4215,10/4/98,1998,5,FALSE,TB,20,3,NYG,,,17,FALSE,TB,TRUE,-4,35,Raymond James Stadium,FALSE,80,6,81,,TB,Sunday,FALSE,20,3,17,17,-17,17,4,13,TRUE,TRUE,HOME FAV
4216,10/4/98,1998,5,FALSE,WAS,10,31,DAL,,,-21,FALSE,WAS,FALSE,-1,38.5,FedEx Field,FALSE,56,13,88,,DAL,Sunday,FALSE,31,10,21,-21,21,-21,1,-22,FALSE,FALSE,HOME FAV
4217,10/5/98,1998,5,FALSE,GB,24,37,MIN,,,-13,TRUE,GB,FALSE,-7,47,Lambeau Field,FALSE,54,14,84,,MIN,Monday,TRUE,37,24,13,-13,13,-13,7,-20,FALSE,FALSE,HOME FAV
4218,10/11/98,1998,6,FALSE,ARI,20,7,CHI,,,13,FALSE,ARI,TRUE,-3,42.5,University of Phoenix Stadium,FALSE,77,5,20,,ARI,Sunday,FALSE,20,7,13,13,-13,13,3,10,TRUE,TRUE,HOME FAV
4219,10/11/98,1998,6,FALSE,BAL,8,12,TEN,,,-4,FALSE,BAL,FALSE,-3.5,41,M&T Bank Stadium,FALSE,60,9,70,,TEN,Sunday,FALSE,12,8,4,-4,4,-4,3.5,-7.5,FALSE,FALSE,HOME FAV
4220,10/11/98,1998,6,FALSE,CIN,25,20,PIT,,,-5,FALSE,PIT,FALSE,-2.5,40.5,Cinergy Field,FALSE,56,6,74,,CIN,Sunday,FALSE,25,20,5,5,-5,-5,-2.5,7.5,TRUE,AWAY FAV,TRUE
4221,10/11/98,1998,6,FALSE,DAL,27,20,CAR,,,7,FALSE,DAL,PUSH,-7,39,Texas Stadium,FALSE,68,9,69,,PUSH,Sunday,FALSE,27,20,7,7,-7,7,7,0,PUSH,PUSH,HOME FAV
4222,10/11/98,1998,6,FALSE,IND,24,31,BUF,,,7,FALSE,BUF,TRUE,-3,37,RCA Dome,FALSE,72,0,,DOME,BUF,Sunday,FALSE,31,24,7,-7,7,7,-3,-4,FALSE,AWAY FAV,FALSE
4223,10/11/98,1998,6,FALSE,NE,40,10,KC,,,30,FALSE,NE,TRUE,-3,37.5,Foxboro Stadium,FALSE,58,18,95,,NE,Sunday,FALSE,40,10,30,30,-30,30,3,27,TRUE,TRUE,HOME FAV
4224,10/11/98,1998,6,FALSE,NO,0,31,SF,,,31,FALSE,SF,TRUE,-10.5,43,Louisiana Superdome,FALSE,72,0,,DOME,SF,Sunday,FALSE,31,0,31,-31,31,31,-10.5,-20.5,FALSE,AWAY FAV,FALSE
4225,10/11/98,1998,6,FALSE,NYG,20,34,ATL,,,-14,TRUE,NYG,FALSE,-2.5,37.5,Giants Stadium,FALSE,64,15,73,,ATL,Sunday,TRUE,34,20,14,-14,14,-14,2.5,-16.5,FALSE,FALSE,HOME FAV
4226,10/11/98,1998,6,FALSE,LVR,7,6,LAC,,,1,FALSE,LVR,FALSE,-5,36.5,Oakland Coliseum,FALSE,61,7,60,,LAC,Sunday,FALSE,7,6,1,1,-1,1,5,-4,FALSE,FALSE,HOME FAV
4227,10/11/98,1998,6,FALSE,PHI,17,12,WAS,,,-5,FALSE,WAS,FALSE,-2.5,39,Veterans Stadium,FALSE,63,14,65,,PHI,Sunday,FALSE,17,12,5,5,-5,-5,-2.5,7.5,TRUE,AWAY FAV,TRUE
4228,10/11/98,1998,6,FALSE,SEA,16,21,DEN,,,5,FALSE,DEN,FALSE,-6.5,45,Seattle Kingdome,FALSE,72,0,,DOME,SEA,Sunday,FALSE,21,16,5,-5,5,5,-6.5,1.5,TRUE,AWAY FAV,TRUE
4229,10/11/98,1998,6,FALSE,LAR,30,10,NYJ,,,-20,FALSE,NYJ,FALSE,-3,43,Edward Jones Dome,FALSE,72,0,,DOME,LAR,Sunday,FALSE,30,10,20,20,-20,-20,-3,23,TRUE,AWAY FAV,TRUE
4230,10/12/98,1998,6,FALSE,JAX,28,21,MIA,,,7,TRUE,JAX,TRUE,-6.5,40,EverBank Field,FALSE,80,11,81,,JAX,Monday,TRUE,28,21,7,7,-7,7,6.5,0.5,TRUE,TRUE,HOME FAV
4231,10/15/98,1998,7,FALSE,DET,27,20,GB,,,-7,TRUE,GB,FALSE,-7,44,Pontiac Silverdome,FALSE,72,0,,DOME,DET,Thursday,TRUE,27,20,7,7,-7,-7,-7,14,TRUE,AWAY FAV,TRUE
4232,10/18/98,1998,7,FALSE,ATL,31,23,NO,,,8,FALSE,ATL,TRUE,-7,37.5,Georgia Dome,FALSE,72,0,,DOME,ATL,Sunday,FALSE,31,23,8,8,-8,8,7,1,TRUE,TRUE,HOME FAV
4233,10/18/98,1998,7,FALSE,BUF,17,16,JAX,,,-1,FALSE,JAX,FALSE,-3,42.5,Ralph Wilson Stadium,FALSE,68,18,56,,BUF,Sunday,FALSE,17,16,1,1,-1,-1,-3,4,TRUE,AWAY FAV,TRUE
4234,10/18/98,1998,7,FALSE,CHI,13,12,DAL,,,-1,FALSE,DAL,FALSE,-3,40.5,Soldier Field,FALSE,58,16,85,,CHI,Sunday,FALSE,13,12,1,1,-1,-1,-3,4,TRUE,AWAY FAV,TRUE
4235,10/18/98,1998,7,FALSE,MIA,14,0,LAR,,,14,FALSE,MIA,TRUE,-7,39.5,Sun Life Stadium,FALSE,81,17,68,,MIA,Sunday,FALSE,14,0,14,14,-14,14,7,7,TRUE,TRUE,HOME FAV
4236,10/18/98,1998,7,FALSE,MIN,41,7,WAS,,,34,FALSE,MIN,TRUE,-13.5,46,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME,MIN,Sunday,FALSE,41,7,34,34,-34,34,13.5,20.5,TRUE,TRUE,HOME FAV
4237,10/18/98,1998,7,FALSE,NYG,34,7,ARI,,,27,FALSE,NYG,TRUE,-2.5,37,Giants Stadium,FALSE,64,11,72,,NYG,Sunday,FALSE,34,7,27,27,-27,27,2.5,24.5,TRUE,TRUE,HOME FAV
4238,10/18/98,1998,7,FALSE,PIT,16,6,BAL,,,10,FALSE,PIT,TRUE,-6,37,Three Rivers Stadium,FALSE,65,11,62,,PIT,Sunday,FALSE,16,6,10,10,-10,10,6,4,TRUE,TRUE,HOME FAV
4239,10/18/98,1998,7,FALSE,LAC,13,10,PHI,,,3,FALSE,LAC,PUSH,-3,34,Qualcomm Stadium,FALSE,66,8,38,,PUSH,Sunday,FALSE,13,10,3,3,-3,3,3,0,PUSH,PUSH,HOME FAV
4240,10/18/98,1998,7,FALSE,SF,34,31,IND,,,3,FALSE,SF,FALSE,-18,44.5,Candlestick Park,FALSE,58,12,67,,IND,Sunday,FALSE,34,31,3,3,-3,3,18,-15,FALSE,FALSE,HOME FAV
4241,10/18/98,1998,7,FALSE,TB,16,13,CAR,,,3,FALSE,TB,FALSE,-7,37,Raymond James Stadium,FALSE,77,8,76,,CAR,Sunday,FALSE,16,13,3,3,-3,3,7,-4,FALSE,FALSE,HOME FAV
4242,10/18/98,1998,7,FALSE,TEN,44,14,CIN,,,30,FALSE,TEN,TRUE,-3,39.5,Vanderbilt Stadium,FALSE,69,12,61,,TEN,Sunday,FALSE,44,14,30,30,-30,30,3,27,TRUE,TRUE,HOME FAV
4243,10/19/98,1998,7,FALSE,NE,14,24,NYJ,,,-10,TRUE,NE,FALSE,-6.5,43.5,Foxboro Stadium,FALSE,64,18,63,,NYJ,Monday,TRUE,24,14,10,-10,10,-10,6.5,-16.5,FALSE,FALSE,HOME FAV
4244,10/25/98,1998,8,FALSE,CAR,14,30,BUF,,,-16,TRUE,CAR,FALSE,-1.5,38,Bank of America Stadium,FALSE,55,2,63,,BUF,Sunday,TRUE,30,14,16,-16,16,-16,1.5,-17.5,FALSE,FALSE,HOME FAV
4245,10/25/98,1998,8,FALSE,DEN,37,24,JAX,,,13,FALSE,DEN,TRUE,-8,48,Mile High Stadium,FALSE,50,10,46,,DEN,Sunday,FALSE,37,24,13,13,-13,13,8,5,TRUE,TRUE,HOME FAV
4246,10/25/98,1998,8,FALSE,DET,13,34,MIN,,,21,FALSE,MIN,TRUE,-5,47,Pontiac Silverdome,FALSE,72,0,,DOME,MIN,Sunday,FALSE,34,13,21,-21,21,21,-5,-16,FALSE,AWAY FAV,FALSE
4247,10/25/98,1998,8,FALSE,GB,28,10,BAL,,,18,FALSE,GB,TRUE,-10.5,41.5,Lambeau Field,FALSE,52,7,77,,GB,Sunday,FALSE,28,10,18,18,-18,18,10.5,7.5,TRUE,TRUE,HOME FAV
4248,10/25/98,1998,8,FALSE,MIA,12,9,NE,,,3,FALSE,MIA,TRUE,-2,36.5,Sun Life Stadium,FALSE,78,14,64,,MIA,Sunday,FALSE,12,9,3,3,-3,3,2,1,TRUE,TRUE,HOME FAV
4249,10/25/98,1998,8,FALSE,NO,9,3,TB,,,-6,FALSE,TB,FALSE,-3,35,Louisiana Superdome,FALSE,72,0,,DOME,NO,Sunday,FALSE,9,3,6,6,-6,-6,-3,9,TRUE,AWAY FAV,TRUE
4250,10/25/98,1998,8,FALSE,NYJ,28,3,ATL,,,25,FALSE,NYJ,TRUE,-6.5,41.5,Giants Stadium,FALSE,64,11,46,,NYJ,Sunday,FALSE,28,3,25,25,-25,25,6.5,18.5,TRUE,TRUE,HOME FAV
4251,10/25/98,1998,8,FALSE,LVR,27,10,CIN,,,17,FALSE,LVR,TRUE,-2.5,39.5,Oakland Coliseum,FALSE,61,10,64,,LVR,Sunday,FALSE,27,10,17,17,-17,17,2.5,14.5,TRUE,TRUE,HOME FAV
4252,10/25/98,1998,8,FALSE,LAC,20,27,SEA,,,7,FALSE,SEA,TRUE,-6.5,35,Qualcomm Stadium,FALSE,65,8,80,,SEA,Sunday,FALSE,27,20,7,-7,7,7,-6.5,-0.5,FALSE,AWAY FAV,FALSE
4253,10/25/98,1998,8,FALSE,LAR,10,28,SF,,,18,FALSE,SF,TRUE,-9.5,47,Edward Jones Dome,FALSE,72,0,,DOME,SF,Sunday,FALSE,28,10,18,-18,18,18,-9.5,-8.5,FALSE,AWAY FAV,FALSE
4254,10/25/98,1998,8,FALSE,TEN,20,23,CHI,,,-3,FALSE,TEN,FALSE,-6,40.5,Vanderbilt Stadium,FALSE,57,3,55,,CHI,Sunday,FALSE,23,20,3,-3,3,-3,6,-9,FALSE,FALSE,HOME FAV
4255,10/26/98,1998,8,FALSE,KC,13,20,PIT,,,-7,TRUE,KC,FALSE,-6,36.5,Arrowhead Stadium,FALSE,63,12,78,,PIT,Monday,TRUE,20,13,7,-7,7,-7,6,-13,FALSE,FALSE,HOME FAV
4256,11/1/98,1998,9,FALSE,ATL,37,15,LAR,,,22,FALSE,ATL,TRUE,-7,41,Georgia Dome,FALSE,72,0,,DOME,ATL,Sunday,FALSE,37,15,22,22,-22,22,7,15,TRUE,TRUE,HOME FAV
4257,11/1/98,1998,9,FALSE,BAL,19,45,JAX,,,26,FALSE,JAX,TRUE,-3.5,42,M&T Bank Stadium,FALSE,48,6,52,,JAX,Sunday,FALSE,45,19,26,-26,26,26,-3.5,-22.5,FALSE,AWAY FAV,FALSE
4258,11/1/98,1998,9,FALSE,BUF,30,24,MIA,,,6,FALSE,BUF,TRUE,-2.5,35,Ralph Wilson Stadium,FALSE,44,7,71,,BUF,Sunday,FALSE,30,24,6,6,-6,6,2.5,3.5,TRUE,TRUE,HOME FAV
4259,11/1/98,1998,9,FALSE,CAR,31,17,NO,,,14,FALSE,CAR,TRUE,-3,36,Bank of America Stadium,FALSE,61,6,63,,CAR,Sunday,FALSE,31,17,14,14,-14,14,3,11,TRUE,TRUE,HOME FAV
4260,11/1/98,1998,9,FALSE,CIN,26,33,DEN,,,7,FALSE,DEN,FALSE,-11,48.5,Cinergy Field,FALSE,55,7,75,,CIN,Sunday,FALSE,33,26,7,-7,7,7,-11,4,TRUE,AWAY FAV,TRUE
4261,11/1/98,1998,9,FALSE,DET,15,17,ARI,,,-2,FALSE,DET,FALSE,-6,42.5,Pontiac Silverdome,FALSE,72,0,,DOME,ARI,Sunday,FALSE,17,15,2,-2,2,-2,6,-8,FALSE,FALSE,HOME FAV
4262,11/1/98,1998,9,FALSE,GB,36,22,SF,,,14,FALSE,GB,TRUE,-3,49,Lambeau Field,FALSE,49,12,73,,GB,Sunday,FALSE,36,22,14,14,-14,14,3,11,TRUE,TRUE,HOME FAV
4263,11/1/98,1998,9,FALSE,IND,16,21,NE,,,5,FALSE,NE,FALSE,-5.5,37.5,RCA Dome,FALSE,72,0,,DOME,IND,Sunday,FALSE,21,16,5,-5,5,5,-5.5,0.5,TRUE,AWAY FAV,TRUE
4264,11/1/98,1998,9,FALSE,KC,17,20,NYJ,,,-3,FALSE,KC,FALSE,-4.5,37,Arrowhead Stadium,FALSE,49,19,97,,NYJ,Sunday,FALSE,20,17,3,-3,3,-3,4.5,-7.5,FALSE,FALSE,HOME FAV
4265,11/1/98,1998,9,FALSE,PIT,31,41,TEN,,,-10,FALSE,PIT,FALSE,-5.5,37,Three Rivers Stadium,FALSE,47,6,56,,TEN,Sunday,FALSE,41,31,10,-10,10,-10,5.5,-15.5,FALSE,FALSE,HOME FAV
4266,11/1/98,1998,9,FALSE,SEA,18,31,LVR,,,-13,TRUE,SEA,FALSE,-7,40,Seattle Kingdome,FALSE,72,0,,DOME,LVR,Sunday,TRUE,31,18,13,-13,13,-13,7,-20,FALSE,FALSE,HOME FAV
4267,11/1/98,1998,9,FALSE,TB,27,24,MIN,,,-3,FALSE,MIN,FALSE,-6.5,39.5,Raymond James Stadium,FALSE,73,4,89,,TB,Sunday,FALSE,27,24,3,3,-3,-3,-6.5,9.5,TRUE,AWAY FAV,TRUE
